cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
15,29,0,446070.0,100000008460102100;100000001164648100;100000004891562100;100000002706810100;100000008715513100,веерное распределение от 100000008460102100 на 31 получателей
16,26,0,2990118.0,100000008546855100;100000003854444100;100000001049200100;100000001690558100;100000002799941100,веерное распределение от 100000003854444100 на 14 получателей
17,26,14,2289450.0,100000004403675100;100000004744306100;100000005382566100;100000003988112100;100000003823811100,смешанная структура: coordinator:1
18,20,0,617900.0,100000003154105100;100000002448088100;100000002185328100;100000000723383100;100000001427082100,смешанная структура: только периферия
19,20,0,4622417.0,100000002459832100;100000002936322100;100000006977207100;100000008343874100;100000002531406100,веерное распределение от 100000006977207100 на 15 получателей
20,18,0,3422800.0,100000003701161100;100000002267998100;100000003718221100;100000008137435100;100000003104347100,смешанная структура: consolidator:1
21,17,1,21586840.0,100000002224132100;100000004603109100;100000001965374100;100000004892144100;100000004399686100,смешанная структура: terminal:1
22,15,0,850450.0,100000002472632100;100000001526235100;100000005505655100;100000002984403100;100000000860514100,смешанная структура: только периферия
23,15,0,3626010.0,100000008461532100;100000000791285100;100000006704530100;100000003122817100;100000002691583100,смешанная структура: только периферия
24,14,0,1605604.0,100000007382543100;100000008213966100;100000000838385100;100000003001661100;100000004407753100,смешанная структура: только периферия
25,13,0,6748650.0,100000007442518100;100000008258083100;100000000673868100;100000000821507100;100000002911170100,смешанная структура: terminal:1
26,11,0,3784703.0,100000003004487100;100000002175422100;100000003557488100;100000002975437100;100000001317336100,смешанная структура: только периферия
27,10,0,1929434.85,100000002741024100;100000007629096100;100000007639767100;100000008680912100;100000008701256100,смешанная структура: только периферия
28,10,0,322010.0,100000008172352100;100000007322059100;100000000993112100;100000004552204100;100000001597505100,транзитная цепочка; точка назначения вне выборки
29,10,0,1727065.0,100000005519998100;100000004076740100;100000004017410100;100000004336312100;100000003934614100,смешанная структура: только периферия
30,9,0,1406982.0,100000002217161100;100000001445848100;100000007647294100;100000000954884100;100000008254576100,смешанная структура: только периферия
31,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,смешанная структура: только периферия
32,8,0,389000.0,100000005507142100;100000001825934100;100000002612809100;100000005264874100;100000002214207100,смешанная структура: только периферия
33,7,0,143000.0,100000005911352100;100000004508696100;100000000507799100;100000003962994100;100000005127767100,смешанная структура: только периферия
34,7,0,3077000.0,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,смешанная структура: только периферия
35,7,3,4442461.0,100000003404627100;100000002681449100;100000008232832100;100000008637537100;100000001732159100,признаки сбора средств с 3 seed в точку консолидации 100000003404627100
36,7,0,1765600.0,100000007392365100;100000007865484100;100000008551752100;100000003631015100;100000004976946100,смешанная структура: только периферия
37,7,0,1268308.0,100000008011159100;100000006169033100;100000005754335100;100000003888527100;100000006573438100,смешанная структура: только периферия
38,6,0,2540000.0,100000004479404100;100000004717647100;100000002922000100;100000002659103100;100000001533161100,смешанная структура: только периферия
39,6,0,2534500.0,100000003747133100;100000004722765100;100000002578653100;100000005075949100;100000006527156100,смешанная структура: только периферия
40,5,0,1189154.0,100000000291906100;100000000291908100;100000004670388100;100000004722630100;100000004691350100,смешанная структура: только периферия
41,5,0,172000.0,100000004659919100;100000005031696100;100000001223977100;100000002700161100;100000008461217100,смешанная структура: только периферия
42,5,0,338950.0,100000004715209100;100000008190411100;100000003133045100;100000004747154100;100000001498732100,смешанная структура: только периферия
43,5,0,1138730.0,100000003321895100;100000008430691100;100000007330432100;100000003692843100;100000002371892100,смешанная структура: только периферия
44,4,0,518000.0,100000003163886100;100000000629812100;100000002205022100;100000001380107100,"изолированный фрагмент (4 узлов), данных недостаточно"
45,4,0,1595700.0,100000001052945100;100000001131403100;100000004616845100;100000005146665100,"изолированный фрагмент (4 узлов), данных недостаточно"
46,4,0,832800.0,100000003159641100;100000008625905100;100000001065234100;100000002194320100,"изолированный фрагмент (4 узлов), данных недостаточно"
47,4,0,332709.0,100000002513028100;100000004610802100;100000002516862100;100000004780083100,"изолированный фрагмент (4 узлов), данных недостаточно"
48,4,2,1499679.0,100000008730021100;100000008701944100;100000008418835100;100000004269433100,"изолированный фрагмент (4 узлов), данных недостаточно"
49,3,0,120000.0,100000003221510100;100000001733216100;100000002505277100,"изолированный фрагмент (3 узлов), данных недостаточно"
50,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,"изолированный фрагмент (3 узлов), данных недостаточно"
51,3,0,1557988.0,100000008258458100;100000004035925100;100000008619159100,"изолированный фрагмент (3 узлов), данных недостаточно"
52,3,0,627870.0,100000004666651100;100000005664632100;100000008628231100,"изолированный фрагмент (3 узлов), данных недостаточно"
53,2,0,761255.0,100000000583220100;100000004586598100,"изолированный фрагмент (2 узлов), данных недостаточно"
54,2,0,300000.0,100000008427027100;100000007898453100,"изолированный фрагмент (2 узлов), данных недостаточно"
55,112,0,4050628.0,100000002578405100;100000004292885100;100000001632325100;100000008712827100;100000008718811100,веерное распределение от 100000002578405100 на 116 получателей
56,111,1,3281876.0,100000001952325100;100000008737422100;100000004792397100;100000006030946100;100000005877725100,веерное распределение от 100000002527114100 на 111 получателей
57,39,0,2090445.0,100000001697501100;100000001166289100;100000002733905100;100000008737958100;100000005342513100,веерное распределение от 100000001697501100 на 38 получателей
58,2,0,34547.0,100000000572276100;100000008745676100,"изолированный фрагмент (2 узлов), данных недостаточно"
59,2,0,213000.0,100000003192309100;100000002214383100,"изолированный фрагмент (2 узлов), данных недостаточно"
60,2,0,76950.0,100000002214664100;100000008778010100,"изолированный фрагмент (2 узлов), данных недостаточно"
61,2,0,26150.0,100000008493007100;100000005685783100,"изолированный фрагмент (2 узлов), данных недостаточно"
62,8,1,941557.0,100000004144536100;100000004160650100;100000002886166100;100000004007116100;100000004064431100,веерное распределение от 100000004160650100 на 10 получателей
63,4,0,565000.0,100000002731501100;100000003275398100;100000003031890100;100000008774237100,"изолированный фрагмент (4 узлов), данных недостаточно"
64,3,0,240000.0,100000004005964100;100000003616818100;100000003603979100,"изолированный фрагмент (3 узлов), данных недостаточно"
65,2,0,154000.0,100000001330595100;100000002257794100,"изолированный фрагмент (2 узлов), данных недостаточно"
66,7,1,618550.0,100000001380054100;100000000703894100;100000005077484100;100000004463277100;100000005669845100,смешанная структура: только периферия
67,2,0,66666.0,100000004192865100;100000000607731100,"изолированный фрагмент (2 узлов), данных недостаточно"
68,2,0,596200.0,100000003164661100;100000001782980100,"изолированный фрагмент (2 узлов), данных недостаточно"
69,2,0,25000.0,100000006734554100;100000003617552100,"изолированный фрагмент (2 узлов), данных недостаточно"
70,3,0,221000.0,100000008193577100;100000005456919100;100000000307908100,"изолированный фрагмент (3 узлов), данных недостаточно"
71,3,1,711600.0,100000008736940100;100000008751429100;100000008659445100,"изолированный фрагмент (3 узлов), данных недостаточно"
72,2,1,680900.0,100000005183943100;100000000580561100,"изолированный фрагмент (2 узлов), данных недостаточно"
73,2,0,6910.0,100000003888271100;100000000955444100,"изолированный фрагмент (2 узлов), данных недостаточно"
74,2,0,5000.0,100000007939160100;100000007930878100,"изолированный фрагмент (2 узлов), данных недостаточно"
75,6,1,275885.0,100000005895525100;100000002462183100;100000005056870100;100000007175718100;100000005807278100,смешанная структура: только периферия
76,4,1,109000.0,100000005546031100;100000004094958100;100000005363908100;100000008575624100,"изолированный фрагмент (4 узлов), данных недостаточно"
77,2,0,210000.0,100000004331458100;100000005547096100,"изолированный фрагмент (2 узлов), данных недостаточно"
78,3,0,1025200.0,100000004135268100;100000004979498100;100000002738256100,"изолированный фрагмент (3 узлов), данных недостаточно"
79,2,1,370000.0,100000007507343100;100000008571433100,"изолированный фрагмент (2 узлов), данных недостаточно"
80,5,2,108007.0,100000006562026100;100000007347733100;100000008129393100;100000006249740100;100000006831291100,признаки сбора средств с 2 seed в точку консолидации 100000006562026100
81,4,1,1404980.0,100000001872484100;100000008601794100;100000000785800100;100000002459163100,"изолированный фрагмент (4 узлов), данных недостаточно"
82,4,1,79050.0,100000006888238100;100000001852140100;100000003148220100;100000004971871100,"изолированный фрагмент (4 узлов), данных недостаточно"
83,3,1,450000.0,100000002371751100;100000000769919100;100000007018630100,"изолированный фрагмент (3 узлов), данных недостаточно"
84,3,1,450816.0,100000005034574100;100000007283257100;100000004388983100,"изолированный фрагмент (3 узлов), данных недостаточно"
85,2,1,30000.0,100000003980083100;100000003200071100,"изолированный фрагмент (2 узлов), данных недостаточно"
86,2,1,81465.0,100000003865939100;100000005392290100,"изолированный фрагмент (2 узлов), данных недостаточно"
87,1,1,0.0,100000000456947100,"изолированный фрагмент (1 узлов), данных недостаточно"
88,1,1,0.0,100000003265658100,"изолированный фрагмент (1 узлов), данных недостаточно"
89,1,1,0.0,100000003349739100,"изолированный фрагмент (1 узлов), данных недостаточно"
90,1,1,0.0,100000003770083100,"изолированный фрагмент (1 узлов), данных недостаточно"
91,1,1,0.0,100000004021459100,"изолированный фрагмент (1 узлов), данных недостаточно"
92,1,1,0.0,100000004174835100,"изолированный фрагмент (1 узлов), данных недостаточно"
93,1,1,0.0,100000005017150100,"изолированный фрагмент (1 узлов), данных недостаточно"
94,1,1,0.0,100000005087431100,"изолированный фрагмент (1 узлов), данных недостаточно"
95,1,1,0.0,100000005235389100,"изолированный фрагмент (1 узлов), данных недостаточно"
96,1,1,0.0,100000005480435100,"изолированный фрагмент (1 узлов), данных недостаточно"
97,1,1,0.0,100000005495722100,"изолированный фрагмент (1 узлов), данных недостаточно"
98,1,1,0.0,100000005550592100,"изолированный фрагмент (1 узлов), данных недостаточно"
99,1,1,0.0,100000005560900100,"изолированный фрагмент (1 узлов), данных недостаточно"
100,1,1,0.0,100000005568407100,"изолированный фрагмент (1 узлов), данных недостаточно"
101,1,1,0.0,100000008117324100,"изолированный фрагмент (1 узлов), данных недостаточно"
102,1,1,0.0,100000008205000100,"изолированный фрагмент (1 узлов), данных недостаточно"
103,1,1,0.0,100000008513251100,"изолированный фрагмент (1 узлов), данных недостаточно"
104,1,1,0.0,100000008669037100,"изолированный фрагмент (1 узлов), данных недостаточно"
105,1,1,0.0,100000008701222100,"изолированный фрагмент (1 узлов), данных недостаточно"
