cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
28,10,0,1260500.0,"100000005074393100,100000006424479100,100000000733451100,100000005882013100,100000001232297100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
29,10,0,603900.0,"100000003635170100,100000004209339100,100000008501413100,100000002156381100,100000002696152100","Последовательные переводы; гипотеза по наблюдаемому графу, не вывод о нарушении"
30,7,0,1765600.0,"100000007392365100,100000007865484100,100000008551752100,100000003631015100,100000004976946100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
31,6,0,115500.0,"100000000076451100,100000007131370100,100000002575080100,100000004629688100,100000004750897100","Последовательные переводы; гипотеза по наблюдаемому графу, не вывод о нарушении"
32,6,1,1615030.0,"100000008193577100,100000008751429100,100000008659445100,100000008736940100,100000005456919100","Сбор и дальнейшая рассылка; гипотеза по наблюдаемому графу, не вывод о нарушении"
33,6,1,1527967.0,"100000000580561100,100000007939160100,100000005183943100,100000003888271100,100000000955444100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
34,6,0,2540000.0,"100000004717647100,100000004479404100,100000002922000100,100000002659103100,100000001533161100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
35,6,3,4322461.0,"100000008637537100,100000001732159100,100000003404627100,100000008314203100,100000008232832100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
36,6,1,275885.0,"100000005485830100,100000005895525100,100000002462183100,100000005056870100,100000007175718100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
37,6,1,383300.0,"100000005546031100,100000008575624100,100000004094958100,100000004331458100,100000005363908100","Сбор и дальнейшая рассылка; гипотеза по наблюдаемому графу, не вывод о нарушении"
38,5,0,1189154.0,"100000000291906100,100000004670388100,100000000291908100,100000004722630100,100000004691350100","Последовательные переводы; гипотеза по наблюдаемому графу, не вывод о нарушении"
39,5,1,2809200.0,"100000004135268100,100000002738256100,100000008571433100,100000004979498100,100000007507343100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
40,5,2,108007.0,"100000006249740100,100000006562026100,100000007347733100,100000006831291100,100000008129393100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
41,4,1,1404980.0,"100000001872484100,100000000785800100,100000008601794100,100000002459163100","Веер исходящих переводов; гипотеза по наблюдаемому графу, не вывод о нарушении"
42,4,1,79050.0,"100000006888238100,100000003148220100,100000004971871100,100000001852140100","Последовательные переводы; гипотеза по наблюдаемому графу, не вывод о нарушении"
43,3,1,450000.0,"100000002371751100,100000007018630100,100000000769919100","Последовательные переводы; гипотеза по наблюдаемому графу, не вывод о нарушении"
44,3,1,450816.0,"100000005034574100,100000007283257100,100000004388983100","Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
45,2,1,30000.0,"100000003980083100,100000003200071100","Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
46,2,1,81465.0,"100000003865939100,100000005392290100","Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
47,1,1,0.0,100000000456947100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
48,1,1,0.0,100000003265658100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
49,1,1,0.0,100000003349739100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
50,1,1,0.0,100000003770083100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
51,1,1,0.0,100000004021459100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
52,1,1,0.0,100000004174835100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
53,1,1,0.0,100000005017150100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
54,1,1,0.0,100000005087431100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
55,1,1,0.0,100000005235389100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
56,1,1,0.0,100000005480435100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
57,1,1,0.0,100000005495722100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
58,1,1,0.0,100000005550592100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
59,1,1,0.0,100000005560900100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
60,1,1,0.0,100000005568407100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
61,1,1,0.0,100000008117324100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
62,1,1,0.0,100000008205000100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
63,1,1,0.0,100000008513251100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
64,1,1,0.0,100000008669037100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
65,1,1,0.0,100000008701222100,"Получатели и периферия выборки; гипотеза по наблюдаемому графу, не вывод о нарушении"
